id,element,geometry,highway
1127805779,way,"LINESTRING (5.46892 51.457256, 5.46896 51.457385)",tertiary
1127805780,way,"LINESTRING (5.46896 51.457385, 5.468853 51.457288, 5.468828 51.45726)",tertiary
1144543217,way,"LINESTRING (5.395509 51.459783, 5.395413 51.459741, 5.395316 51.45969)",tertiary
1147065137,way,"LINESTRING (5.50029 51.426948, 5.500236 51.427, 5.499876 51.427206)",tertiary
1147065138,way,"LINESTRING (5.499665 51.427273, 5.499743 51.427235, 5.499841 51.427185)",tertiary
1147065139,way,"LINESTRING (5.499841 51.427185, 5.499929 51.427136, 5.500206 51.426982, 5.50029 51.426948)",tertiary
1148576619,way,"LINESTRING (5.436726 51.486173, 5.436842 51.485946, 5.436892 51.485849, 5.437103 51.485396)",tertiary
1167105584,way,"LINESTRING (5.392762 51.458431, 5.392751 51.458369, 5.392809 51.458156, 5.39288 51.4579, 5.392945 51.457801)",tertiary
1167105587,way,"LINESTRING (5.392945 51.457801, 5.392938 51.457904, 5.392896 51.458067, 5.392809 51.458374, 5.392762 51.458431)",tertiary
1167105589,way,"LINESTRING (5.393171 51.457005, 5.393134 51.456954, 5.393109 51.456925, 5.393028 51.45685)",tertiary
1169332069,way,"LINESTRING (5.481845 51.44378, 5.481866 51.443788, 5.48188 51.443801, 5.481886 51.443814, 5.481885 51.443828, 5.481764 51.444163)",unclassified
1188359583,way,"LINESTRING (5.501878 51.475242, 5.501857 51.475101)",tertiary
1208890608,way,"LINESTRING (5.467759 51.438683, 5.467764 51.438706, 5.467776 51.438753)",unclassified
1215787101,way,"LINESTRING (5.459538 51.452868, 5.459631 51.452919)",tertiary
1219731218,way,"LINESTRING (5.48517 51.458675, 5.48493 51.4582, 5.48491 51.45812, 5.484923 51.458014, 5.484938 51.457954, 5.484964 51.457874)",unclassified
1224766059,way,"LINESTRING (5.450788 51.439947, 5.450892 51.439992)",tertiary
1290914830,way,"LINESTRING (5.502254 51.442028, 5.502185 51.442056, 5.502118 51.442076, 5.502054 51.442081, 5.501982 51.442078, 5.502037 51.44205, 5.502094 51.44203, 5.502173 51.442025, 5.502254 51.442028)",tertiary
1291139756,way,"LINESTRING (5.4339 51.418897, 5.434022 51.418806, 5.434316 51.418595)",tertiary
1296137921,way,"LINESTRING (5.512402 51.435256, 5.512396 51.435228)",unclassified
1296137922,way,"LINESTRING (5.512324 51.435554, 5.512344 51.435474, 5.512402 51.435256)",unclassified
1304262811,way,"LINESTRING (5.396787 51.449293, 5.396896 51.44932)",unclassified
1308288264,way,"LINESTRING (5.499054 51.449924, 5.499002 51.449915)",unclassified
1327359925,way,"LINESTRING (5.428098 51.433756, 5.428106 51.433791, 5.428128 51.433859, 5.428143 51.433907, 5.428153 51.433934, 5.428174 51.433965, 5.428218 51.434019, 5.42833 51.434144)",unclassified
1340746453,way,"LINESTRING (5.433728 51.419231, 5.43372 51.419205, 5.433709 51.419163)",tertiary
1345147246,way,"LINESTRING (5.465953 51.450307, 5.466013 51.450244, 5.466067 51.450185, 5.466175 51.45012)",secondary
1358297120,way,"LINESTRING (5.496297 51.440157, 5.496386 51.440206)",tertiary
1375341186,way,"LINESTRING (5.501857 51.475101, 5.501881 51.474935)",tertiary
1376510791,way,"LINESTRING (5.466862 51.424626, 5.466927 51.42469)",tertiary
1436401752,way,"LINESTRING (5.467713 51.438455, 5.467733 51.438589, 5.467753 51.438655, 5.467755 51.438664, 5.467759 51.438683)",unclassified
1459092684,way,"LINESTRING (5.502778 51.432451, 5.502783 51.432317)",tertiary
1462289467,way,"LINESTRING (5.475063 51.43344, 5.474837 51.43359)",secondary
1462289468,way,"LINESTRING (5.476184 51.432522, 5.475976 51.432711, 5.47583 51.432829)",secondary
1462289470,way,"LINESTRING (5.475633 51.432917, 5.475761 51.432797, 5.475906 51.432679, 5.476184 51.432522)",secondary
1462289471,way,"LINESTRING (5.475269 51.433196, 5.475316 51.43316, 5.475353 51.433132)",secondary
1462289474,way,"LINESTRING (5.475353 51.433132, 5.475633 51.432917)",secondary
1462794830,way,"LINESTRING (5.472081 51.457043, 5.471876 51.457038)",secondary
4761167,way,"LINESTRING (5.499786 51.457138, 5.499928 51.457624)",unclassified
4875121,way,"LINESTRING (5.509642 51.4688, 5.50917 51.468599, 5.508536 51.468382, 5.508173 51.46827, 5.507781 51.468177, 5.507003 51.468056, 5.506929 51.468057, 5.50687 51.468071, 5.50645 51.468246)",tertiary
7154973,way,"LINESTRING (5.536849 51.445734, 5.537586 51.445832)",tertiary
7155677,way,"LINESTRING (5.505652 51.423175, 5.505411 51.423224)",residential
7155762,way,"LINESTRING (5.505842 51.423535, 5.50561 51.423576)",residential
7155957,way,"LINESTRING (5.514336 51.413187, 5.513296 51.413909, 5.51325 51.41413, 5.511161 51.415469)",unclassified
7156097,way,"LINESTRING (5.504552 51.42057, 5.504964 51.421454, 5.504994 51.421542, 5.504999 51.421555, 5.505058 51.421748, 5.505081 51.421844, 5.505109 51.422015, 5.505188 51.422232, 5.50528 51.422463, 5.505321 51.42255, 5.505652 51.423175, 5.505842 51.423535)",secondary
7156943,way,"LINESTRING (5.50365 51.436549, 5.503528 51.436564, 5.50321 51.436608, 5.502595 51.436693)",unclassified
7157129,way,"LINESTRING (5.502801 51.442929, 5.502699 51.44294, 5.502567 51.44297, 5.50246 51.44301, 5.502283 51.443088, 5.50207 51.44324, 5.50197 51.44335, 5.50147 51.44403)",tertiary
7157187,way,"LINESTRING (5.490395 51.436992, 5.490755 51.436941, 5.49093 51.436927)",residential
7157307,way,"LINESTRING (5.496386 51.440206, 5.496792 51.440429, 5.497208 51.440655, 5.497321 51.440719, 5.498796 51.441529, 5.499621 51.441982, 5.499733 51.442037)",tertiary
7157383,way,"LINESTRING (5.495247 51.451892, 5.495337 51.451985)",unclassified
7157388,way,"LINESTRING (5.495302 51.449716, 5.495303 51.449931, 5.495304 51.450082)",unclassified
7157391,way,"LINESTRING (5.494184 51.449012, 5.494189 51.44946, 5.494196 51.450082)",unclassified
7157393,way,"LINESTRING (5.496835 51.450082, 5.49666 51.450082, 5.496389 51.450082, 5.496235 51.450082, 5.496156 51.450082)",unclassified
7157396,way,"LINESTRING (5.498944 51.455817, 5.49924 51.45616, 5.49947 51.45648, 5.49961 51.45672, 5.499786 51.457138)",unclassified
7157405,way,"LINESTRING (5.491219 51.446512, 5.491221 51.446537, 5.49123 51.446558, 5.491247 51.446574, 5.491269 51.446589, 5.491293 51.446599, 5.491326 51.446608, 5.491356 51.446612, 5.491406 51.446615, 5.491497 51.446616, 5.492838 51.446605, 5.493354 51.446603, 5.493951 51.446607, 5.494015 51.446609, 5.494027 51.446612, 5.494074 51.446623, 5.494104 51.446637, 5.494134 51.446658, 5.494154 51.44668, 5.494166 51.446707, 5.494168 51.446737, 5.494175 51.447384, 5.494178 51.447644, 5.494181 51.447916, 5.494186 51.448319)",unclassified
7157414,way,"LINESTRING (5.50147 51.44403, 5.501434 51.444204)",tertiary
7157423,way,"LINESTRING (5.494184 51.449012, 5.495298 51.449011)",unclassified
7157426,way,"LINESTRING (5.492838 51.446605, 5.492839 51.446861, 5.49284 51.447162, 5.492844 51.447733)",unclassified
7157428,way,"LINESTRING (5.495309 51.448129, 5.495422 51.448128, 5.495693 51.448127, 5.496632 51.448123, 5.496959 51.448121, 5.497443 51.448119, 5.497647 51.448118, 5.497648 51.448118, 5.497708 51.448118)",unclassified
7157431,way,"LINESTRING (5.494168 51.446737, 5.494396 51.446738, 5.494614 51.44674, 5.494824 51.446741, 5.495134 51.446743, 5.495196 51.446746, 5.495238 51.446758, 5.495261 51.446771, 5.495279 51.446787, 5.495293 51.446811, 5.4953 51.447022, 5.495301 51.447103, 5.495302 51.447405, 5.495306 51.447914, 5.495309 51.448129)",unclassified
7157470,way,"LINESTRING (5.493799 51.452215, 5.493493 51.452277, 5.493179 51.452338, 5.492869 51.452389, 5.492559 51.452432, 5.492355 51.452456, 5.492137 51.452476, 5.491937 51.452494, 5.491684 51.452514)",primary
7157489,way,"LINESTRING (5.494316 51.452001, 5.494736 51.451865, 5.495154 51.45172, 5.495361 51.451642, 5.495557 51.451563, 5.495809 51.451448, 5.496128 51.4513, 5.496576 51.451045, 5.496921 51.450818, 5.497218 51.450591, 5.497408 51.450414, 5.497523 51.450298)",primary
7157512,way,"LINESTRING (5.4826 51.450504, 5.482507 51.450554, 5.482221 51.45067, 5.482102 51.450707, 5.481852 51.450752, 5.481368 51.450788, 5.481123 51.450806, 5.480765 51.450833, 5.48071 51.450837, 5.480232 51.450873, 5.479776 51.450907, 5.47924 51.450948, 5.479075 51.45096, 5.478928 51.450971, 5.478379 51.451012)",tertiary
7157528,way,"LINESTRING (5.480938 51.453936, 5.480784 51.454253, 5.480692 51.454437, 5.480624 51.454558)",residential
7157553,way,"LINESTRING (5.479992 51.449507, 5.480122 51.450171, 5.480232 51.450873)",residential
7157556,way,"LINESTRING (5.48355 51.45416, 5.48392 51.45416)",residential
7157558,way,"LINESTRING (5.483161 51.453534, 5.48316 51.453428, 5.483668 51.45342)",service
7157563,way,"LINESTRING (5.490986 51.448436, 5.490983 51.448588, 5.490985 51.448787, 5.490981 51.448819, 5.490966 51.448847, 5.490944 51.448872, 5.490913 51.448896, 5.490783 51.448982, 5.490748 51.449008, 5.490658 51.449066, 5.490621 51.449093, 5.4906 51.44912, 5.490587 51.44915, 5.490584 51.44917)",unclassified
7157566,way,"LINESTRING (5.479139 51.450238, 5.479178 51.4505, 5.479192 51.450595, 5.479229 51.450835, 5.47924 51.450948)",residential
7157570,way,"LINESTRING (5.483242 51.454982, 5.4843 51.45685)",residential
7157575,way,"LINESTRING (5.482378 51.455194, 5.48291 51.45605, 5.48294 51.45628, 5.482887 51.456631, 5.482843 51.456929, 5.482835 51.456987)",residential
7157581,way,"LINESTRING (5.478994 51.446128, 5.478979 51.446398)",residential
7157582,way,"LINESTRING (5.483818 51.454878, 5.483242 51.454982)",residential
7157583,way,"LINESTRING (5.482875 51.452994, 5.482899 51.453444, 5.482904 51.453543, 5.482928 51.454047, 5.482977 51.454263, 5.48302 51.45442, 5.48314 51.45475, 5.483242 51.454982)",residential
7157584,way,"LINESTRING (5.480692 51.454437, 5.482049 51.454743, 5.48208 51.45475, 5.48214 51.45479, 5.482378 51.455194)",residential
7157617,way,"LINESTRING (5.478536 51.454416, 5.478483 51.454711)",residential
7157656,way,"LINESTRING (5.478536 51.454416, 5.479359 51.454579, 5.479589 51.454625)",residential
7157658,way,"LINESTRING (5.479589 51.454625, 5.479712 51.45465)",residential
7157659,way,"LINESTRING (5.480624 51.454558, 5.480498 51.454723, 5.48043 51.454758, 5.480324 51.454776, 5.479712 51.45465)",residential
7157665,way,"LINESTRING (5.487941 51.455033, 5.487969 51.454985, 5.487994 51.454942)",service
7157666,way,"LINESTRING (5.483242 51.454982, 5.482378 51.455194)",residential
7157703,way,"LINESTRING (5.488265 51.448437, 5.488264 51.448274, 5.488263 51.4482, 5.48826 51.447768)",unclassified
7157707,way,"LINESTRING (5.479209 51.446128, 5.4792 51.446402)",residential
7157798,way,"LINESTRING (5.489174 51.429659, 5.489172 51.429846, 5.489171 51.429925, 5.489169 51.430021, 5.489168 51.430108, 5.489166 51.430236)",tertiary
7157829,way,"LINESTRING (5.484866 51.441506, 5.48493 51.441508, 5.485117 51.441513, 5.485166 51.441514)",unclassified
7157840,way,"LINESTRING (5.48904 51.436007, 5.488663 51.436278)",unclassified
7158014,way,"LINESTRING (5.487635 51.435302, 5.488021 51.435496, 5.488474 51.435723, 5.488889 51.435931, 5.48904 51.436007, 5.48938 51.436178, 5.489639 51.436308, 5.489896 51.436451, 5.490082 51.436545, 5.490193 51.43662, 5.49021 51.436634)",residential
7158025,way,"LINESTRING (5.486488 51.434668, 5.486507 51.434708, 5.486524 51.434727, 5.486544 51.434741, 5.486784 51.434869, 5.487635 51.435302)",residential
7158400,way,"LINESTRING (5.491757 51.427483, 5.491651 51.427544, 5.491463 51.427654, 5.491225 51.427777, 5.490937 51.427922, 5.490772 51.428006, 5.49071 51.428036, 5.490242 51.428272, 5.489675 51.428595, 5.489547 51.428665, 5.489254 51.428824, 5.489208 51.42886, 5.489185 51.428892, 5.489173 51.428931, 5.489166 51.429002)",tertiary
7158491,way,"LINESTRING (5.501727 51.421819, 5.501796 51.421889)",residential
7158758,way,"LINESTRING (5.489166 51.429002, 5.489169 51.429345)",tertiary
7158791,way,"LINESTRING (5.484161 51.424241, 5.483437 51.424301, 5.48255 51.424374, 5.481954 51.424431, 5.481633 51.424461, 5.481425 51.42449, 5.480826 51.4246, 5.479639 51.424811, 5.479366 51.424858)",unclassified
7159275,way,"LINESTRING (5.500769 51.468277, 5.502033 51.469162, 5.502267 51.469352, 5.50252 51.46958, 5.502789 51.469685, 5.503153 51.469829, 5.503814 51.470106, 5.504488 51.470387, 5.50453 51.470404)",residential
7159286,way,"LINESTRING (5.50406 51.481358, 5.504126 51.481593, 5.504111 51.481652, 5.504076 51.481667, 5.504005 51.481689)",residential
7159290,way,"LINESTRING (5.5015 51.46777, 5.50202 51.467993, 5.502195 51.468054, 5.502312 51.468069, 5.503572 51.468122, 5.504324 51.46816, 5.504383 51.468172, 5.504418 51.468197, 5.504635 51.468402, 5.504675 51.468438, 5.504758 51.468516, 5.504839 51.4686, 5.504864 51.468754, 5.504861 51.468884, 5.50476 51.46902, 5.504395 51.469468, 5.504353 51.469491, 5.504299 51.469501, 5.503836 51.46947, 5.503597 51.469458, 5.503512 51.469483, 5.503153 51.469829)",residential
7159313,way,"LINESTRING (5.503677 51.481304, 5.503601 51.481573, 5.50363 51.481614, 5.503692 51.481647, 5.504005 51.481689)",residential
7159317,way,"LINESTRING (5.504673 51.484262, 5.50416 51.484296, 5.503783 51.484321, 5.502969 51.484376, 5.502626 51.484398, 5.502479 51.484411)",residential
7159321,way,"LINESTRING (5.504837 51.485308, 5.503961 51.485366, 5.503126 51.485427, 5.502834 51.48545, 5.502739 51.485442, 5.502682 51.485407, 5.502659 51.485357, 5.502597 51.484993, 5.502579 51.484896, 5.50254 51.484695, 5.502479 51.484411)",residential
7159415,way,"LINESTRING (5.477596 51.489043, 5.478517 51.489318, 5.478664 51.489355)",residential
7159433,way,"LINESTRING (5.497998 51.48188, 5.497928 51.481407, 5.497887 51.481138, 5.49788 51.48109, 5.497886 51.48104, 5.497924 51.481006, 5.498681 51.480956, 5.498747 51.48098, 5.49878 51.48105, 5.49887 51.481563, 5.498918 51.48184)",residential
7159517,way,"LINESTRING (5.50107 51.482786, 5.500618 51.482802, 5.500487 51.482806, 5.500198 51.482824, 5.500098 51.482831, 5.499981 51.482839, 5.499204 51.482891, 5.498355 51.482957, 5.498326 51.482967, 5.498321 51.482976, 5.498317 51.482985, 5.498371 51.483274, 5.49848 51.483857, 5.498532 51.484139)",residential
7159518,way,"LINESTRING (5.49447 51.482781, 5.494489 51.483206, 5.494492 51.483257, 5.4945 51.48344, 5.49453 51.48348, 5.49466 51.48348)",residential
7159521,way,"LINESTRING (5.495367 51.482763, 5.495382 51.483198, 5.495444 51.483271, 5.495452 51.48345, 5.495476 51.483475, 5.49555 51.48349)",residential
7159530,way,"LINESTRING (5.491607 51.482672, 5.490787 51.482688, 5.490771 51.482699, 5.49077 51.48292, 5.490777 51.482952, 5.49079 51.48297, 5.490857 51.483016, 5.490868 51.483036, 5.49089 51.48332, 5.49092 51.483339, 5.491639 51.483324)",residential
7159533,way,"LINESTRING (5.503372 51.481952, 5.50324 51.481934, 5.50285 51.481881, 5.502703 51.481865, 5.502365 51.481817)",residential
7159567,way,"LINESTRING (5.494897 51.477626, 5.494984 51.47785, 5.494993 51.477873, 5.495066 51.478062, 5.495095 51.478137)",residential
7159568,way,"LINESTRING (5.501024 51.481829, 5.500467 51.481832, 5.500391 51.481832, 5.499688 51.481836, 5.498918 51.48184, 5.498746 51.481847, 5.497998 51.48188, 5.497813 51.481892, 5.497354 51.481924, 5.497166 51.481937, 5.496721 51.48197, 5.496578 51.48198, 5.496084 51.482015, 5.495547 51.482054, 5.495025 51.482096, 5.49283 51.482248, 5.492672 51.48226)",residential
7159592,way,"LINESTRING (5.49165 51.48089, 5.491645 51.480915, 5.491629 51.480963, 5.491616 51.48099, 5.491605 51.481007, 5.491582 51.481042, 5.491467 51.481198, 5.491118 51.481671, 5.491067 51.481758, 5.491059 51.4818, 5.49105 51.48185, 5.491072 51.482, 5.491095 51.48206, 5.491147 51.482101, 5.491202 51.482126, 5.491425 51.482192, 5.491665 51.482258)",residential
7159599,way,"LINESTRING (5.49536 51.495404, 5.49508 51.495655, 5.494513 51.496087, 5.49421 51.49643, 5.493997 51.496803)",unclassified
7159613,way,"LINESTRING (5.50319 51.482467, 5.50362 51.482527, 5.503805 51.482011, 5.503372 51.481952)",residential
7159622,way,"LINESTRING (5.495025 51.482096, 5.49506 51.482766)",residential
7159623,way,"LINESTRING (5.492728 51.482804, 5.492864 51.482802, 5.493621 51.482792, 5.494025 51.482787, 5.49447 51.482781, 5.494904 51.48277, 5.49506 51.482766, 5.495367 51.482763, 5.495858 51.482753, 5.496333 51.482745)",residential
7159625,way,"LINESTRING (5.492814 51.487064, 5.492902 51.487558, 5.492932 51.487723, 5.493015 51.48819, 5.493086 51.488693, 5.493637 51.490204, 5.493832 51.490742, 5.493869 51.490789, 5.493929 51.490817, 5.49403 51.490834, 5.494378 51.490852, 5.494477 51.490845, 5.494567 51.490836, 5.494936 51.490758, 5.494982 51.490743)",unclassified
7159626,way,"LINESTRING (5.493015 51.48819, 5.493812 51.488133, 5.49493 51.488053, 5.495024 51.488068, 5.495098 51.488099, 5.495164 51.488182, 5.49511 51.490106, 5.495091 51.490493, 5.49507 51.490585, 5.495049 51.49067, 5.495037 51.4907, 5.494982 51.490743)",unclassified
7159643,way,"LINESTRING (5.478664 51.489355, 5.479609 51.48963, 5.480523 51.489908, 5.480618 51.489937)",residential
7159727,way,"LINESTRING (5.497354 51.481924, 5.497459 51.48246, 5.497509 51.48254, 5.497599 51.48257, 5.497903 51.482545, 5.498101 51.482528, 5.499049 51.48245, 5.499119 51.48249, 5.499139 51.48252, 5.499204 51.482891)",residential
7159745,way,"LINESTRING (5.499372 51.485219, 5.499419 51.485503, 5.499457 51.485742, 5.499863 51.485721, 5.499922 51.485739, 5.499938 51.485879, 5.499882 51.485912, 5.499732 51.48592, 5.499542 51.485931, 5.499475 51.485894, 5.499457 51.485742)",residential
7159756,way,"LINESTRING (5.491861 51.483503, 5.491874 51.483766, 5.491895 51.484368, 5.491906 51.484383, 5.491999 51.484415, 5.492016 51.484421, 5.49203 51.48443, 5.492033 51.484451, 5.492043 51.484556, 5.49206 51.48481, 5.492056 51.484826, 5.492046 51.48484, 5.49195 51.4849, 5.491929 51.484913, 5.49192 51.48493, 5.491944 51.485358, 5.491951 51.485445, 5.492151 51.485489, 5.493606 51.485795, 5.49394 51.485765, 5.493922 51.485248, 5.493921 51.485187)",residential
7159759,way,"LINESTRING (5.496772 51.48516, 5.496785 51.485627, 5.496791 51.485776)",residential
7159760,way,"LINESTRING (5.496791 51.485776, 5.495733 51.485797, 5.495685 51.485798, 5.495634 51.485799, 5.494462 51.485812, 5.494223 51.485766, 5.49394 51.485765)",residential
7159773,way,"LINESTRING (5.494489 51.483206, 5.494039 51.483213)",residential
7159776,way,"LINESTRING (5.503903 51.485035, 5.5035 51.485063, 5.50346 51.485042, 5.503439 51.484935, 5.503467 51.484919, 5.503835 51.484893, 5.503884 51.484907, 5.503903 51.485035, 5.503961 51.485366)",residential
7159778,way,"LINESTRING (5.494904 51.48277, 5.494922 51.483197, 5.494973 51.483197, 5.495009 51.483197, 5.495382 51.483198)",residential
7159782,way,"LINESTRING (5.49861 51.484134, 5.498691 51.48463, 5.498752 51.485009, 5.498756 51.485037, 5.498792 51.48526)",residential
7159795,way,"LINESTRING (5.497626 51.484202, 5.496802 51.484253, 5.496734 51.484275, 5.49672 51.484313, 5.496723 51.484376, 5.49676 51.484996, 5.496772 51.48516)",residential
7159798,way,"LINESTRING (5.502597 51.484993, 5.502402 51.485007, 5.502145 51.485025, 5.501912 51.485041, 5.501501 51.48507, 5.500943 51.485109, 5.500672 51.485128, 5.500322 51.485152, 5.500183 51.485162, 5.499962 51.485178, 5.499372 51.485219, 5.498792 51.48526, 5.498446 51.485284)",residential
